Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","659","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","841.8","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","960","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","801.1","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","783.2","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","900.3","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","802.8","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","922.7","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","782.1","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","633.5","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","706.3","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","789.4","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","816.6","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","750.4","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","1318.1","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","1170.4","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","1126.3","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","1481.9","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","1597.4","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","1163.4","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","1084.3","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","832.4","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","1265.6","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","942.7","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","868.2","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","1265.3","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","970.7","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","1154.3","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","1240.9","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","2273.3","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","1830","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","1314.7","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","1471.8","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","1812.4","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","138.7","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","89.4","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","149.5","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","136.1","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","199.4","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","138.7","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","164.3","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","226.2","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","297.8","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","495.9","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","370.4","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","305.5","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","358","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","509.8","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","420.4","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","317.3","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","370","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","387.4","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","427.6","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","607.5","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","712","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","914.6","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","1040.1","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","728","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","679.7","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","859.4","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","772.7","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","838.4","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","821.1","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","666.6","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","657.8","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","683.5","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","682.5","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","580.5","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","341.7","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","258.3","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","189.9","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","189.5","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","134.4","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","130.5","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","127.3","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","234.2","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","184.2","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","211.2","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","248.6","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","218","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","282.8","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","297.6","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","507.7","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","484.6","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","370.5","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","640.7","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","685.7","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","440.2","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","448.9","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","562.2","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","563.9","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","437.8","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","461.1","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","394.5","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","414.2","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","510","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","445","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","391.7","","Official data"
"PP","Producer Prices","186","Serbia and Montenegro","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","519.3","","Official data"
"PP","Producer Prices","186","Serbia and Montenegro","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","739.5","","Official data"
"PP","Producer Prices","186","Serbia and Montenegro","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","403.8","","Official data"
"PP","Producer Prices","186","Serbia and Montenegro","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","341.8","","Official data"
"PP","Producer Prices","186","Serbia and Montenegro","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","343","","Official data"
"PP","Producer Prices","186","Serbia and Montenegro","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","633.8","","Official data"
"PP","Producer Prices","186","Serbia and Montenegro","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","205.7","","Official data"
"PP","Producer Prices","186","Serbia and Montenegro","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","304.6","","Official data"
"PP","Producer Prices","186","Serbia and Montenegro","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","461.6","","Official data"
"PP","Producer Prices","186","Serbia and Montenegro","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","358.1","","Official data"
"PP","Producer Prices","186","Serbia and Montenegro","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","355.6","","Official data"
"PP","Producer Prices","186","Serbia and Montenegro","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","336.7","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","195.8","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","277.6","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","363.7","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","340.6","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","277.9","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","279.1","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","248.4","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","231.9","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","249.4","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","268","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","321.2","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","344.1","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","341.9","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","342.2","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","448.8","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","534.3","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","470.6","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","521.7","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","551.8","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","504.9","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","481.2","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","464.6","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","369.6","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","384.1","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","471.6","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","453.3","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","418.8","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","559.2","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","292.9","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","312.6","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","431.6","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","429.2","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","309","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","303.7","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","332","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","271.5","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","288.3","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","305.1","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","423.2","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","376.5","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","383.9","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","396.5","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","572.8","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","867.4","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","603.6","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","543.8","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","628.3","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","608.5","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","763.7","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","543.9","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","511.4","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","547.5","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","710","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","462.2","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","549","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","388.2","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","464.9","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","195.9","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","348.4","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","322.3","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","317.7","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","277.8","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","272.2","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","191.5","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","192.5","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","172.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","212.1","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","261.5","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","340.1","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","367.7","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","368.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","421.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","438.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","416.3","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","514.4","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","571.7","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","532.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","585.5","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","564.9","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","465.5","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","444.6","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","492.1","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","545.8","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","525.7","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","623.5","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","380.8","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","293.2","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","358.7","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","346.9","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","300.3","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","311.7","","Official data"
